payment_id,order_id,payment_date,payment_status
12657,12657,18-02-2024,Payment Succeeded
12658,12658,21-01-2024,Payment Failed
12659,12659,24-01-2024,Payment Succeeded
12660,12660,10-12-2022,Payment Failed
12661,12661,31-08-2024,Payment Failed
12662,12662,16-04-2024,Payment Succeeded
12663,12663,07-05-2023,Payment Failed
12664,12664,14-03-2023,Refunded
12665,12665,09-03-2023,Payment Failed
12666,12666,25-04-2024,Payment Failed
12667,12667,11-06-2023,Refunded
12668,12668,07-12-2023,Payment Succeeded
12669,12669,22-12-2022,Refunded
12670,12670,10-02-2023,Payment Failed
12671,12671,01-08-2023,Payment Failed
12672,12672,21-09-2023,Payment Failed
12673,12673,03-01-2023,Payment Failed
12674,12674,16-09-2023,Payment Failed
12675,12675,17-08-2024,Refunded
12676,12676,28-07-2024,Payment Succeeded
12677,12677,25-08-2023,Payment Succeeded
12678,12678,11-08-2023,Payment Failed
12679,12679,09-05-2024,Payment Failed
12680,12680,19-08-2023,Payment Succeeded
12681,12681,24-05-2023,Payment Succeeded
12682,12682,16-05-2024,Payment Failed
12683,12683,05-07-2023,Payment Succeeded
12684,12684,11-01-2023,Payment Failed
12685,12685,22-01-2023,Payment Succeeded
12686,12686,08-03-2024,Refunded
12687,12687,01-09-2023,Payment Succeeded
12688,12688,10-01-2024,Payment Succeeded
12689,12689,12-09-2023,Refunded
12690,12690,13-05-2023,Payment Succeeded
12691,12691,02-08-2023,Payment Succeeded
12692,12692,20-12-2023,Payment Succeeded
12693,12693,27-04-2024,Payment Succeeded
12694,12694,17-07-2023,Refunded
12695,12695,18-07-2023,Refunded
12696,12696,30-06-2024,Payment Succeeded
12697,12697,27-10-2023,Refunded
12698,12698,07-06-2023,Payment Failed
12699,12699,23-09-2023,Refunded
12700,12700,16-06-2023,Refunded
12701,12701,13-07-2023,Refunded
12702,12702,22-03-2024,Payment Failed
12703,12703,03-11-2024,Refunded
12704,12704,25-02-2023,Refunded
12705,12705,12-01-2024,Refunded
12706,12706,05-08-2023,Payment Succeeded
12707,12707,17-09-2024,Payment Failed
12708,12708,30-05-2024,Payment Failed
12709,12709,04-10-2024,Payment Failed
12710,12710,10-04-2023,Refunded
12711,12711,17-12-2022,Refunded
12712,12712,27-06-2023,Payment Failed
12713,12713,14-07-2023,Payment Failed
12714,12714,20-07-2023,Payment Succeeded
12715,12715,01-04-2024,Refunded
12716,12716,16-05-2024,Payment Succeeded
12717,12717,22-12-2023,Payment Succeeded
12718,12718,15-03-2023,Payment Failed
12719,12719,29-06-2023,Payment Failed
12720,12720,03-05-2024,Refunded
12721,12721,08-04-2024,Payment Failed
12722,12722,16-12-2022,Payment Failed
12723,12723,30-08-2023,Payment Succeeded
12724,12724,26-01-2023,Payment Failed
12725,12725,11-09-2023,Payment Failed
12726,12726,23-04-2024,Payment Succeeded
12727,12727,05-07-2024,Payment Failed
12728,12728,25-07-2023,Refunded
12729,12729,14-10-2023,Refunded
12730,12730,02-05-2023,Payment Failed
12731,12731,05-07-2023,Payment Failed
12732,12732,05-03-2023,Payment Failed
12733,12733,17-02-2023,Refunded
12734,12734,18-04-2023,Payment Succeeded
12735,12735,12-12-2022,Payment Succeeded
12736,12736,19-03-2023,Payment Failed
12737,12737,09-11-2024,Payment Failed
12738,12738,01-01-2023,Payment Succeeded
12739,12739,11-12-2022,Refunded
12740,12740,09-08-2023,Refunded
12741,12741,12-01-2024,Refunded
12742,12742,09-07-2023,Payment Failed
12743,12743,02-02-2024,Payment Succeeded
12744,12744,06-04-2023,Payment Failed
12745,12745,20-10-2024,Payment Succeeded
12746,12746,09-05-2024,Payment Failed
12747,12747,30-07-2023,Payment Failed
12748,12748,19-01-2024,Payment Succeeded
12749,12749,04-12-2022,Payment Succeeded
12750,12750,06-10-2023,Payment Failed
12751,12751,03-06-2023,Payment Failed
12752,12752,09-01-2023,Refunded
12753,12753,29-12-2022,Payment Failed
12754,12754,01-04-2023,Payment Failed
12755,12755,25-11-2022,Payment Succeeded
12756,12756,17-08-2024,Payment Failed
12757,12757,20-03-2024,Payment Succeeded
12758,12758,05-02-2023,Payment Succeeded
12759,12759,10-05-2023,Payment Succeeded
12760,12760,12-01-2023,Payment Succeeded
12761,12761,21-10-2023,Refunded
12762,12762,30-11-2022,Refunded
12763,12763,23-09-2024,Refunded
12764,12764,26-03-2024,Payment Succeeded
12765,12765,11-12-2022,Refunded
12766,12766,03-09-2024,Payment Succeeded
12767,12767,21-09-2024,Refunded
12768,12768,14-03-2023,Payment Succeeded
12769,12769,25-08-2024,Payment Succeeded
12770,12770,07-04-2024,Payment Failed
12771,12771,16-08-2024,Payment Failed
12772,12772,30-06-2023,Payment Succeeded
12773,12773,14-12-2022,Refunded
12774,12774,08-09-2024,Refunded
12775,12775,17-01-2023,Refunded
12776,12776,22-12-2023,Payment Failed
12777,12777,26-03-2024,Refunded
12778,12778,09-10-2023,Payment Failed
12779,12779,27-02-2024,Refunded
12780,12780,05-10-2023,Refunded
12781,12781,11-05-2023,Payment Succeeded
12782,12782,27-05-2024,Payment Succeeded
12783,12783,10-06-2023,Refunded
12784,12784,01-06-2023,Payment Succeeded
12785,12785,16-01-2023,Payment Succeeded
12786,12786,22-05-2023,Payment Succeeded
12787,12787,21-11-2023,Payment Failed
12788,12788,02-08-2023,Payment Failed
12789,12789,24-08-2023,Payment Failed
12790,12790,28-05-2024,Refunded
12791,12791,05-12-2023,Refunded
12792,12792,24-02-2024,Refunded
12793,12793,03-05-2023,Payment Failed
12794,12794,29-10-2024,Payment Failed
12795,12795,30-04-2024,Refunded
12796,12796,12-01-2023,Payment Failed
12797,12797,29-07-2024,Refunded
12798,12798,07-07-2023,Refunded
12799,12799,27-05-2023,Refunded
12800,12800,28-09-2023,Refunded
12801,12801,22-07-2024,Payment Succeeded
12802,12802,25-05-2024,Refunded
12803,12803,20-04-2024,Refunded
12804,12804,11-10-2024,Payment Failed
12805,12805,22-10-2024,Payment Succeeded
12806,12806,03-12-2023,Payment Failed
12807,12807,12-06-2024,Payment Failed
12808,12808,15-05-2024,Payment Succeeded
12809,12809,13-05-2024,Refunded
12810,12810,12-11-2023,Refunded
12811,12811,06-10-2024,Payment Succeeded
12812,12812,24-02-2024,Payment Failed
12813,12813,15-07-2023,Payment Failed
12814,12814,03-11-2024,Payment Succeeded
12815,12815,03-12-2023,Payment Failed
12816,12816,04-05-2023,Payment Succeeded
12817,12817,30-03-2023,Payment Failed
12818,12818,13-02-2023,Payment Succeeded
12819,12819,10-05-2024,Payment Failed
12820,12820,05-02-2023,Payment Failed
12821,12821,21-04-2023,Refunded
12822,12822,18-12-2022,Payment Failed
12823,12823,05-09-2024,Payment Succeeded
12824,12824,06-08-2023,Refunded
12825,12825,26-05-2023,Refunded
12826,12826,20-06-2023,Refunded
12827,12827,22-02-2024,Refunded
12828,12828,17-06-2024,Payment Succeeded
12829,12829,11-12-2023,Refunded
12830,12830,26-11-2022,Payment Failed
12831,12831,26-09-2024,Payment Failed
12832,12832,23-02-2023,Payment Failed
12833,12833,25-09-2023,Refunded
12834,12834,10-09-2024,Payment Failed
12835,12835,11-08-2024,Payment Succeeded
12836,12836,19-05-2024,Payment Succeeded
12837,12837,16-09-2024,Payment Failed
12838,12838,04-03-2023,Payment Failed
12839,12839,09-03-2023,Payment Failed
12840,12840,23-12-2023,Payment Failed
12841,12841,27-03-2023,Refunded
12842,12842,01-05-2023,Payment Succeeded
12843,12843,20-02-2023,Refunded
12844,12844,14-11-2024,Refunded
12845,12845,06-10-2024,Payment Succeeded
12846,12846,28-04-2024,Refunded
12847,12847,25-09-2023,Payment Failed
12848,12848,11-05-2024,Refunded
12849,12849,22-11-2023,Payment Failed
12850,12850,07-07-2023,Payment Failed
12851,12851,14-06-2024,Payment Succeeded
12852,12852,28-09-2023,Payment Succeeded
12853,12853,14-06-2023,Payment Failed
12854,12854,28-10-2023,Payment Failed
12855,12855,12-02-2024,Payment Failed
12856,12856,17-11-2023,Payment Failed
12857,12857,16-05-2023,Payment Succeeded
12858,12858,21-05-2024,Payment Succeeded
12859,12859,25-12-2023,Refunded
12860,12860,19-05-2024,Payment Failed
12861,12861,12-08-2024,Payment Failed
12862,12862,09-11-2023,Payment Succeeded
12863,12863,04-01-2023,Refunded
12864,12864,08-10-2024,Refunded
12865,12865,19-11-2022,Payment Succeeded
12866,12866,19-07-2024,Payment Succeeded
12867,12867,10-09-2023,Payment Failed
12868,12868,18-02-2024,Refunded
12869,12869,06-12-2023,Refunded
12870,12870,02-06-2023,Payment Failed
12871,12871,30-11-2022,Payment Succeeded
12872,12872,20-06-2024,Payment Failed
12873,12873,27-02-2023,Payment Succeeded
12874,12874,10-08-2023,Payment Failed
12875,12875,04-06-2023,Refunded
12876,12876,28-01-2024,Payment Failed
12877,12877,23-11-2023,Payment Succeeded
12878,12878,30-03-2024,Refunded
12879,12879,31-07-2023,Payment Failed
12880,12880,31-07-2024,Payment Succeeded
12881,12881,19-02-2023,Payment Failed
12882,12882,30-07-2024,Payment Succeeded
12883,12883,29-12-2023,Payment Succeeded
12884,12884,09-09-2023,Payment Succeeded
12885,12885,30-06-2024,Refunded
12886,12886,20-07-2024,Payment Failed
12887,12887,09-06-2023,Payment Failed
12888,12888,12-01-2024,Payment Failed
12889,12889,22-06-2023,Refunded
12890,12890,21-07-2023,Refunded
12891,12891,02-11-2024,Payment Failed
12892,12892,19-02-2023,Payment Failed
12893,12893,09-01-2024,Payment Succeeded
12894,12894,10-11-2023,Payment Succeeded
12895,12895,24-06-2023,Refunded
12896,12896,24-08-2023,Refunded
12897,12897,06-01-2024,Payment Failed
12898,12898,08-07-2023,Payment Succeeded
12899,12899,04-02-2024,Refunded
12900,12900,21-01-2024,Refunded
12901,12901,28-09-2024,Payment Failed
12902,12902,27-12-2022,Payment Failed
12903,12903,25-09-2023,Payment Succeeded
12904,12904,05-10-2023,Refunded
12905,12905,11-10-2023,Refunded
12906,12906,17-05-2023,Refunded
12907,12907,08-03-2024,Refunded
12908,12908,23-02-2024,Payment Succeeded
12909,12909,09-02-2024,Payment Failed
12910,12910,07-09-2023,Payment Succeeded
12911,12911,19-07-2024,Payment Succeeded
12912,12912,28-10-2023,Refunded
12913,12913,19-02-2024,Payment Failed
12914,12914,28-05-2024,Payment Succeeded
12915,12915,29-03-2024,Payment Succeeded
12916,12916,17-06-2024,Refunded
12917,12917,27-12-2022,Refunded
12918,12918,30-03-2024,Refunded
12919,12919,05-07-2024,Refunded
12920,12920,29-12-2022,Refunded
12921,12921,26-03-2024,Payment Failed
12922,12922,14-05-2023,Refunded
12923,12923,01-01-2023,Payment Succeeded
12924,12924,24-09-2023,Payment Failed
12925,12925,17-01-2024,Payment Succeeded
12926,12926,09-03-2024,Payment Succeeded
12927,12927,11-10-2024,Payment Succeeded
12928,12928,08-12-2022,Payment Succeeded
12929,12929,20-03-2024,Payment Succeeded
12930,12930,24-09-2023,Refunded
12931,12931,08-09-2024,Payment Succeeded
12932,12932,06-02-2023,Refunded
12933,12933,25-07-2024,Payment Succeeded
12934,12934,12-03-2024,Refunded
12935,12935,27-05-2024,Refunded
12936,12936,15-06-2024,Payment Failed
12937,12937,09-08-2023,Payment Succeeded
12938,12938,04-03-2023,Refunded
12939,12939,27-10-2024,Payment Failed
12940,12940,25-12-2023,Payment Succeeded
12941,12941,01-01-2023,Refunded
12942,12942,03-05-2023,Payment Succeeded
12943,12943,29-09-2023,Payment Failed
12944,12944,24-05-2024,Payment Failed
12945,12945,08-03-2024,Refunded
12946,12946,29-07-2023,Payment Succeeded
12947,12947,14-02-2024,Payment Failed
12948,12948,30-06-2024,Payment Succeeded
12949,12949,06-03-2023,Payment Succeeded
12950,12950,12-06-2023,Payment Succeeded
12951,12951,05-04-2024,Payment Failed
12952,12952,05-01-2023,Payment Succeeded
12953,12953,27-01-2023,Refunded
12954,12954,05-01-2024,Payment Failed
12955,12955,25-09-2024,Refunded
12956,12956,19-06-2023,Payment Succeeded
12957,12957,26-08-2023,Refunded
12958,12958,12-11-2024,Payment Failed
12959,12959,09-12-2022,Payment Failed
12960,12960,30-04-2023,Payment Failed
12961,12961,15-03-2024,Payment Succeeded
12962,12962,26-11-2023,Payment Failed
12963,12963,23-08-2024,Payment Succeeded
12964,12964,18-07-2024,Payment Failed
12965,12965,31-03-2024,Payment Failed
12966,12966,05-08-2023,Refunded
12967,12967,01-02-2023,Refunded
12968,12968,26-01-2024,Refunded
12969,12969,28-06-2024,Payment Failed
12970,12970,12-02-2024,Payment Succeeded
12971,12971,03-02-2024,Payment Failed
12972,12972,29-04-2023,Payment Succeeded
12973,12973,17-07-2023,Refunded
12974,12974,14-01-2024,Payment Failed
12975,12975,04-09-2023,Refunded
12976,12976,30-11-2023,Payment Failed
12977,12977,07-05-2024,Payment Succeeded
12978,12978,23-10-2024,Payment Succeeded
12979,12979,15-09-2023,Payment Failed
12980,12980,28-12-2023,Payment Failed
12981,12981,06-09-2024,Payment Failed
12982,12982,30-05-2024,Payment Succeeded
12983,12983,24-01-2023,Payment Failed
12984,12984,26-09-2024,Payment Failed
12985,12985,11-01-2023,Refunded
12986,12986,03-05-2024,Payment Succeeded
12987,12987,09-11-2024,Payment Failed
12988,12988,26-08-2023,Payment Failed
12989,12989,07-07-2024,Payment Failed
12990,12990,07-11-2024,Payment Succeeded
12991,12991,06-03-2024,Payment Failed
12992,12992,03-01-2023,Payment Failed
12993,12993,10-01-2023,Payment Succeeded
12994,12994,14-12-2022,Payment Failed
12995,12995,22-10-2023,Payment Succeeded
12996,12996,07-05-2024,Refunded
12997,12997,12-02-2023,Payment Failed
12998,12998,23-10-2024,Payment Failed
12999,12999,27-05-2023,Payment Succeeded
13000,13000,20-04-2024,Payment Succeeded
13001,13001,20-11-2023,Payment Succeeded
13002,13002,12-08-2023,Payment Failed
13003,13003,29-04-2024,Refunded
13004,13004,28-03-2023,Payment Failed
13005,13005,07-10-2024,Payment Succeeded
13006,13006,15-08-2024,Payment Failed
13007,13007,29-01-2023,Payment Succeeded
13008,13008,14-04-2023,Refunded
13009,13009,25-05-2024,Refunded
13010,13010,23-01-2023,Payment Succeeded
13011,13011,09-03-2024,Payment Succeeded
13012,13012,04-10-2023,Refunded
13013,13013,29-09-2023,Payment Succeeded
13014,13014,30-03-2023,Refunded
13015,13015,12-01-2024,Payment Failed
13016,13016,26-06-2023,Payment Failed
13017,13017,06-03-2023,Payment Failed
13018,13018,10-09-2024,Payment Failed
13019,13019,30-06-2024,Payment Succeeded
13020,13020,17-11-2024,Payment Failed
13021,13021,30-03-2024,Refunded
13022,13022,03-09-2023,Refunded
13023,13023,20-07-2023,Payment Failed
13024,13024,08-01-2023,Payment Succeeded
13025,13025,13-03-2023,Payment Succeeded
13026,13026,10-03-2023,Payment Succeeded
13027,13027,24-08-2023,Refunded
13028,13028,17-01-2023,Payment Succeeded
13029,13029,13-10-2023,Refunded
13030,13030,22-07-2024,Payment Succeeded
13031,13031,11-01-2024,Payment Succeeded
13032,13032,06-01-2024,Refunded
13033,13033,25-07-2023,Payment Failed
13034,13034,11-01-2024,Payment Succeeded
13035,13035,01-10-2024,Payment Failed
13036,13036,18-01-2024,Payment Failed
13037,13037,22-04-2024,Refunded
13038,13038,12-06-2023,Refunded
13039,13039,16-10-2024,Refunded
13040,13040,02-12-2023,Payment Succeeded
13041,13041,09-02-2024,Payment Succeeded
13042,13042,12-04-2023,Payment Failed
13043,13043,29-11-2022,Payment Failed
13044,13044,10-05-2023,Payment Failed
13045,13045,04-09-2024,Refunded
13046,13046,06-10-2024,Payment Succeeded
13047,13047,03-12-2023,Payment Failed
13048,13048,05-04-2023,Payment Failed
13049,13049,28-11-2022,Payment Succeeded
13050,13050,17-03-2023,Payment Failed
13051,13051,19-08-2024,Payment Succeeded
13052,13052,23-06-2023,Payment Succeeded
13053,13053,08-12-2022,Payment Failed
13054,13054,11-08-2023,Payment Failed
13055,13055,11-07-2023,Payment Succeeded
13056,13056,01-10-2023,Refunded
13057,13057,15-07-2024,Payment Failed
13058,13058,02-07-2024,Payment Succeeded
13059,13059,31-01-2023,Payment Failed
13060,13060,13-09-2024,Payment Succeeded
13061,13061,09-04-2023,Refunded
13062,13062,17-04-2023,Payment Failed
13063,13063,18-11-2024,Refunded
13064,13064,21-06-2023,Payment Succeeded
13065,13065,23-02-2023,Refunded
13066,13066,15-01-2024,Payment Failed
13067,13067,13-08-2023,Refunded
13068,13068,28-06-2024,Payment Succeeded
13069,13069,23-07-2024,Payment Failed
13070,13070,04-08-2024,Payment Failed
13071,13071,05-02-2024,Payment Succeeded
13072,13072,10-08-2024,Payment Succeeded
13073,13073,07-01-2024,Payment Failed
13074,13074,27-01-2023,Payment Succeeded
13075,13075,01-02-2023,Refunded
13076,13076,24-04-2024,Payment Succeeded
13077,13077,15-09-2023,Refunded
13078,13078,17-10-2023,Payment Failed
13079,13079,25-02-2024,Refunded
13080,13080,23-02-2024,Refunded
13081,13081,07-09-2024,Refunded
13082,13082,11-07-2023,Payment Succeeded
13083,13083,19-04-2023,Payment Succeeded
13084,13084,05-07-2023,Payment Succeeded
13085,13085,14-03-2024,Payment Failed
13086,13086,07-09-2024,Payment Failed
13087,13087,09-09-2023,Payment Succeeded
13088,13088,06-12-2023,Payment Succeeded
13089,13089,28-12-2023,Refunded
13090,13090,18-09-2023,Payment Succeeded
13091,13091,12-05-2024,Refunded
13092,13092,10-02-2024,Refunded
13093,13093,26-08-2023,Refunded
13094,13094,30-10-2024,Payment Succeeded
13095,13095,21-01-2023,Refunded
13096,13096,09-12-2022,Payment Failed
13097,13097,16-10-2023,Payment Failed
13098,13098,02-11-2023,Payment Succeeded
13099,13099,07-12-2023,Payment Succeeded
13100,13100,19-11-2023,Refunded
13101,13101,08-01-2023,Payment Succeeded
13102,13102,26-02-2023,Payment Failed
13103,13103,18-01-2024,Refunded
13104,13104,04-08-2024,Refunded
13105,13105,08-01-2024,Payment Failed
13106,13106,18-09-2024,Payment Failed
13107,13107,24-08-2024,Payment Succeeded
13108,13108,09-08-2023,Refunded
13109,13109,07-01-2023,Payment Succeeded
13110,13110,25-09-2023,Payment Succeeded
13111,13111,28-11-2023,Payment Failed
13112,13112,26-03-2024,Refunded
13113,13113,07-02-2024,Payment Succeeded
13114,13114,13-12-2023,Payment Failed
13115,13115,14-01-2024,Payment Succeeded
13116,13116,28-05-2023,Refunded
13117,13117,17-08-2024,Payment Succeeded
13118,13118,15-09-2023,Payment Succeeded
13119,13119,20-05-2023,Refunded
13120,13120,12-11-2024,Payment Failed
13121,13121,03-12-2023,Payment Failed
13122,13122,04-02-2024,Payment Succeeded
13123,13123,13-01-2024,Payment Failed
13124,13124,18-10-2024,Payment Succeeded
13125,13125,26-07-2024,Refunded
13126,13126,11-01-2024,Payment Succeeded
13127,13127,03-07-2023,Payment Succeeded
13128,13128,01-11-2023,Refunded
13129,13129,02-08-2023,Refunded
13130,13130,09-10-2023,Payment Succeeded
13131,13131,25-07-2023,Refunded
13132,13132,27-02-2024,Refunded
13133,13133,22-09-2024,Payment Succeeded
13134,13134,27-10-2023,Payment Failed
13135,13135,22-03-2024,Payment Succeeded
13136,13136,28-01-2024,Payment Failed
13137,13137,20-08-2024,Refunded
13138,13138,15-12-2023,Payment Succeeded
13139,13139,24-07-2023,Refunded
13140,13140,22-02-2024,Payment Failed
13141,13141,02-06-2024,Payment Failed
13142,13142,12-02-2024,Payment Succeeded
13143,13143,19-11-2022,Payment Succeeded
13144,13144,11-06-2024,Refunded
13145,13145,21-08-2023,Payment Failed
13146,13146,16-11-2023,Payment Failed
13147,13147,02-07-2023,Payment Succeeded
13148,13148,04-12-2022,Refunded
13149,13149,26-11-2022,Payment Failed
13150,13150,06-06-2024,Payment Failed
13151,13151,14-06-2023,Payment Failed
13152,13152,03-01-2024,Refunded
13153,13153,28-07-2024,Payment Failed
13154,13154,14-05-2024,Payment Succeeded
13155,13155,10-07-2024,Refunded
13156,13156,18-03-2024,Payment Failed
13157,13157,19-02-2024,Payment Failed
13158,13158,16-12-2022,Payment Failed
13159,13159,16-03-2023,Refunded
13160,13160,06-04-2023,Refunded
13161,13161,24-10-2023,Refunded
13162,13162,05-02-2024,Payment Succeeded
13163,13163,03-01-2024,Refunded
13164,13164,13-01-2024,Refunded
13165,13165,06-08-2024,Payment Failed
13166,13166,18-03-2023,Refunded
13167,13167,24-05-2024,Payment Failed
13168,13168,16-09-2023,Refunded
13169,13169,01-01-2024,Payment Failed
13170,13170,08-10-2024,Refunded
13171,13171,03-08-2024,Payment Succeeded
13172,13172,03-03-2024,Payment Failed
13173,13173,02-04-2023,Payment Failed
13174,13174,06-10-2024,Refunded
13175,13175,26-09-2023,Payment Failed
13176,13176,09-01-2023,Payment Succeeded
13177,13177,23-12-2022,Refunded
13178,13178,06-02-2023,Refunded
13179,13179,30-08-2023,Payment Succeeded
13180,13180,13-12-2023,Payment Succeeded
13181,13181,19-08-2023,Payment Failed
13182,13182,31-01-2023,Payment Succeeded
13183,13183,12-08-2023,Refunded
13184,13184,06-09-2023,Payment Failed
13185,13185,21-05-2023,Payment Failed
13186,13186,12-03-2023,Payment Succeeded
13187,13187,06-06-2023,Payment Succeeded
13188,13188,06-12-2022,Payment Succeeded
13189,13189,17-03-2024,Payment Succeeded
13190,13190,15-11-2024,Payment Failed
13191,13191,21-12-2023,Payment Failed
13192,13192,08-06-2024,Payment Failed
13193,13193,07-07-2024,Payment Succeeded
13194,13194,07-07-2023,Payment Succeeded
13195,13195,21-05-2024,Payment Succeeded
13196,13196,21-10-2023,Payment Failed
13197,13197,04-11-2023,Payment Succeeded
13198,13198,21-11-2022,Refunded
13199,13199,04-06-2023,Refunded
13200,13200,08-01-2024,Payment Failed
13201,13201,05-09-2023,Payment Succeeded
13202,13202,09-02-2024,Payment Failed
13203,13203,20-10-2023,Refunded
13204,13204,27-06-2023,Payment Succeeded
13205,13205,06-04-2023,Payment Succeeded
13206,13206,20-05-2024,Payment Failed
13207,13207,07-10-2023,Payment Failed
13208,13208,15-02-2024,Payment Succeeded
13209,13209,25-05-2023,Refunded
13210,13210,10-05-2023,Payment Succeeded
13211,13211,27-06-2024,Payment Failed
13212,13212,21-03-2023,Payment Failed
13213,13213,10-09-2023,Payment Failed
13214,13214,03-08-2023,Payment Failed
13215,13215,11-01-2023,Payment Succeeded
13216,13216,24-04-2024,Payment Failed
13217,13217,08-01-2024,Payment Failed
13218,13218,17-01-2024,Payment Succeeded
13219,13219,08-10-2023,Refunded
13220,13220,21-05-2024,Payment Succeeded
13221,13221,04-08-2023,Payment Failed
13222,13222,17-02-2024,Payment Succeeded
13223,13223,28-09-2024,Payment Succeeded
13224,13224,07-05-2023,Payment Succeeded
13225,13225,16-05-2024,Payment Failed
13226,13226,21-08-2023,Payment Succeeded
13227,13227,30-04-2023,Refunded
13228,13228,27-10-2023,Refunded
13229,13229,19-09-2024,Refunded
13230,13230,26-06-2023,Refunded
13231,13231,16-12-2023,Refunded
13232,13232,19-07-2023,Payment Failed
13233,13233,25-12-2022,Payment Failed
13234,13234,29-05-2024,Payment Failed
13235,13235,29-03-2023,Refunded
13236,13236,13-06-2024,Payment Succeeded
13237,13237,14-05-2023,Refunded
13238,13238,12-12-2023,Payment Succeeded
13239,13239,27-10-2024,Payment Succeeded
13240,13240,14-02-2024,Refunded
13241,13241,16-10-2023,Payment Succeeded
13242,13242,17-10-2024,Payment Succeeded
13243,13243,09-10-2024,Payment Succeeded
13244,13244,14-04-2024,Payment Succeeded
13245,13245,07-10-2024,Refunded
13246,13246,24-01-2024,Payment Succeeded
13247,13247,07-11-2024,Payment Failed
13248,13248,01-01-2024,Payment Succeeded
13249,13249,03-08-2023,Refunded
13250,13250,24-09-2024,Refunded
13251,13251,05-04-2023,Payment Failed
13252,13252,02-01-2023,Payment Failed
13253,13253,13-12-2023,Refunded
13254,13254,16-02-2024,Payment Failed
13255,13255,15-08-2023,Payment Failed
13256,13256,10-03-2023,Payment Succeeded
13257,13257,06-10-2023,Refunded
13258,13258,02-12-2023,Refunded
13259,13259,29-06-2023,Refunded
13260,13260,06-05-2024,Payment Failed
13261,13261,12-01-2023,Refunded
13262,13262,13-03-2023,Payment Succeeded
13263,13263,10-03-2024,Payment Failed
13264,13264,16-10-2024,Payment Failed
13265,13265,25-09-2023,Payment Succeeded
13266,13266,06-06-2023,Payment Succeeded
13267,13267,13-10-2024,Payment Succeeded
13268,13268,03-07-2024,Payment Failed
13269,13269,07-01-2023,Payment Succeeded
13270,13270,25-03-2023,Payment Failed
13271,13271,08-08-2023,Payment Succeeded
13272,13272,26-02-2024,Refunded
13273,13273,20-01-2023,Payment Failed
13274,13274,10-02-2024,Refunded
13275,13275,03-10-2023,Refunded
13276,13276,28-04-2024,Payment Failed
13277,13277,25-01-2023,Payment Succeeded
13278,13278,06-11-2024,Payment Succeeded
13279,13279,28-12-2023,Payment Failed
13280,13280,18-01-2023,Refunded
13281,13281,10-06-2023,Payment Succeeded
13282,13282,17-02-2023,Payment Failed
13283,13283,18-02-2023,Payment Succeeded
13284,13284,25-10-2023,Payment Failed
13285,13285,05-03-2024,Refunded
13286,13286,03-01-2024,Payment Failed
13287,13287,01-06-2023,Payment Failed
13288,13288,26-08-2023,Refunded
13289,13289,28-07-2023,Refunded
13290,13290,14-09-2024,Refunded
13291,13291,20-11-2023,Refunded
13292,13292,12-06-2024,Payment Succeeded
13293,13293,19-01-2024,Payment Succeeded
13294,13294,06-09-2023,Refunded
13295,13295,21-04-2024,Refunded
13296,13296,30-07-2023,Refunded
13297,13297,22-08-2023,Payment Failed
13298,13298,03-06-2023,Payment Failed
13299,13299,08-02-2023,Refunded
13300,13300,31-10-2023,Payment Succeeded
13301,13301,19-02-2024,Refunded
13302,13302,29-10-2023,Payment Failed
13303,13303,19-05-2023,Payment Failed
13304,13304,28-11-2022,Refunded
13305,13305,18-02-2024,Payment Succeeded
13306,13306,28-10-2024,Payment Succeeded
13307,13307,03-07-2023,Payment Failed
13308,13308,02-11-2024,Payment Failed
13309,13309,25-05-2024,Payment Failed
13310,13310,29-03-2023,Payment Succeeded
13311,13311,22-09-2023,Payment Failed
13312,13312,03-06-2024,Refunded
13313,13313,11-10-2023,Payment Failed
13314,13314,30-10-2024,Refunded
13315,13315,20-10-2024,Payment Failed
13316,13316,15-09-2023,Refunded
13317,13317,21-06-2023,Refunded
13318,13318,26-07-2024,Payment Succeeded
13319,13319,06-12-2023,Refunded
13320,13320,09-09-2023,Refunded
13321,13321,10-08-2023,Payment Failed
13322,13322,19-12-2022,Refunded
13323,13323,15-08-2023,Payment Failed
13324,13324,09-11-2023,Refunded
13325,13325,14-01-2024,Payment Failed
13326,13326,01-08-2023,Payment Succeeded
13327,13327,24-07-2023,Payment Failed
13328,13328,18-04-2023,Payment Failed
13329,13329,16-04-2024,Payment Succeeded
13330,13330,14-04-2024,Payment Succeeded
13331,13331,23-08-2023,Payment Failed
13332,13332,19-06-2024,Refunded
13333,13333,02-10-2023,Payment Succeeded
13334,13334,22-10-2023,Payment Failed
13335,13335,08-02-2024,Payment Succeeded
13336,13336,26-04-2023,Payment Failed
13337,13337,19-01-2024,Refunded
13338,13338,18-01-2024,Payment Succeeded
13339,13339,31-12-2022,Payment Failed
13340,13340,24-08-2024,Refunded
13341,13341,19-06-2023,Refunded
13342,13342,21-07-2024,Refunded
13343,13343,30-10-2023,Payment Succeeded
13344,13344,28-05-2024,Payment Succeeded
13345,13345,16-02-2023,Payment Failed
13346,13346,25-10-2024,Payment Failed
13347,13347,28-01-2024,Refunded
13348,13348,28-10-2024,Payment Failed
13349,13349,11-02-2024,Payment Succeeded
13350,13350,12-12-2023,Payment Failed
13351,13351,31-12-2022,Payment Succeeded
13352,13352,27-02-2024,Payment Succeeded
13353,13353,23-09-2024,Refunded
