order_item_id,order_id,product_id,quantity,price_per_unit
10814,6991,325,4,13.91
10815,20195,239,3,192.2
10816,3641,286,8,388.43
10817,214,111,3,318.1
10818,13624,193,9,286.15
10819,4498,27,8,302.2
10820,6319,176,6,66.88
10821,11404,237,7,383.73
10822,5633,383,8,194.46
10823,17735,128,5,334.15
10824,2455,382,9,133.17
10825,19580,725,3,462.84
10826,6252,709,4,264.3
10827,13398,171,2,421.56
10828,7648,143,10,55.17
10829,16676,34,9,160.99
10830,21253,118,7,204.12
10831,1719,470,5,51.06
10832,5210,199,6,411.03
10833,18991,75,4,134.11
10834,21127,742,6,366.91
10835,9334,55,10,265.91
10836,4260,222,6,52.91
10837,20748,91,8,362.15
10838,6662,355,7,222.17
10839,3471,583,1,463.23
10840,5261,414,9,416.83
10841,11842,66,4,374.13
10842,14676,530,2,220.8
10843,16346,679,4,93.38
10844,5496,180,6,377.27
10845,2488,728,7,294.25
10846,14750,576,5,252.42
10847,1877,248,2,122.67
10848,4097,182,1,360.75
10849,12412,440,3,258.98
10850,6228,151,1,482.0
10851,5460,504,9,278.65
10852,12728,464,10,410.75
10853,14272,61,1,274.93
10854,127,474,5,147.24
10855,2418,171,3,77.98
10856,5760,466,1,453.09
10857,18640,341,5,15.44
10858,13442,537,4,144.41
10859,20400,190,7,54.19
10860,20879,358,6,341.49
10861,20850,724,7,81.49
10862,20043,678,4,415.51
10863,15241,101,7,279.17
10864,14478,764,1,151.51
10865,9052,506,1,325.25
10866,9940,188,7,179.17
10867,13512,320,7,110.05
10868,10706,549,5,238.45
10869,14266,28,10,323.98
10870,10860,382,4,73.67
10871,16290,411,7,486.51
10872,21447,287,1,343.98
10873,16501,588,4,195.71
10874,9979,414,6,57.83
10875,14643,278,5,412.86
10876,9401,387,5,166.29
10877,13247,295,8,147.48
10878,14097,251,6,188.91
10879,13384,473,8,20.58
10880,10978,525,4,21.51
10881,3887,149,10,248.61
10882,6574,32,9,165.67
10883,5667,430,7,231.66
10884,13473,636,1,417.45
10885,9962,459,2,21.33
10886,272,384,8,271.46
10887,1329,471,2,153.27
10888,11116,656,4,411.28
10889,5007,128,6,356.93
10890,1633,574,9,410.93
10891,7818,13,2,159.78
10892,1301,748,3,221.05
10893,18046,87,4,73.69
10894,10619,128,5,105.27
10895,12491,704,1,405.31
10896,12917,141,5,377.36
10897,7836,263,10,224.72
10898,8358,11,6,269.36
10899,13474,466,3,131.74
10900,4308,123,8,333.1
10901,8123,82,3,208.21
10902,7524,480,5,49.08
10903,15470,54,2,176.84
10904,1697,242,8,312.39
10905,11610,670,1,398.03
10906,5744,764,8,397.28
10907,14295,54,1,303.62
10908,15104,627,3,277.75
10909,13508,231,4,359.87
10910,3227,85,8,419.05
10911,17735,726,10,455.05
10912,5580,702,10,181.62
10913,3003,152,1,123.47
10914,14518,277,1,250.6
10915,2720,585,10,38.69
10916,15096,39,2,249.69
10917,1340,567,9,458.71
10918,21324,716,6,447.04
10919,2096,318,5,186.11
10920,3696,584,4,374.34
10921,21618,279,3,296.97
10922,2993,524,3,39.07
10923,9665,258,5,483.98
10924,17925,36,3,66.57
10925,7941,39,10,277.39
10926,14751,19,9,444.2
10927,6657,671,10,222.31
10928,20975,720,5,347.67
10929,10049,503,9,96.15
10930,8077,680,8,423.74
10931,18919,171,3,182.03
10932,4367,37,7,390.75
10933,4685,720,10,87.44
10934,5698,234,2,379.88
10935,19288,635,5,68.32
10936,13867,419,6,59.59
10937,19731,88,1,235.86
10938,11155,345,6,91.66
10939,1658,121,10,62.02
10940,17463,318,3,257.93
10941,15258,264,4,424.33
10942,5699,681,10,108.65
10943,7999,410,10,366.19
10944,19885,113,1,431.73
10945,1462,276,3,175.27
10946,4847,162,8,339.58
10947,7491,508,10,105.41
10948,591,86,3,155.94
10949,5907,763,8,313.65
10950,15734,54,5,224.47
10951,2340,49,7,365.1
10952,10016,494,1,370.99
10953,7326,349,4,220.77
10954,14768,543,8,221.75
10955,12184,8,8,441.1
10956,10199,306,6,413.86
10957,11716,272,6,465.25
10958,19486,315,1,236.14
10959,7310,457,7,23.97
10960,15853,497,2,376.41
10961,12285,60,3,190.25
10962,19646,364,3,314.84
10963,17800,339,3,146.15
10964,10066,223,7,32.99
10965,18192,10,10,472.78
10966,2294,513,8,362.99
10967,19227,487,2,405.99
10968,6014,221,5,388.38
10969,20326,424,4,195.33
10970,6012,572,8,122.07
10971,4926,737,3,294.41
10972,8492,688,4,204.59
10973,14453,343,4,120.29
10974,7377,282,1,383.0
10975,12707,260,7,252.61
10976,15569,529,3,89.72
10977,3695,482,4,11.34
10978,7278,760,7,363.9
10979,1883,758,2,140.36
10980,4191,195,1,435.26
10981,16080,666,4,39.26
10982,1138,527,9,222.0
10983,20474,348,7,375.97
10984,8192,351,3,427.28
10985,397,321,6,462.27
10986,7692,66,1,294.35
10987,16252,322,10,282.55
10988,15126,152,2,185.34
10989,15931,431,7,454.45
10990,2787,756,2,445.75
10991,17976,373,9,17.36
10992,19354,759,8,174.47
10993,3005,162,9,147.16
10994,10970,417,8,93.92
10995,12177,181,8,180.68
10996,15367,483,6,11.71
10997,11081,146,8,445.52
10998,11153,196,8,122.98
10999,3036,357,1,83.37
11000,14782,130,1,195.62
11001,16933,353,5,148.46
11002,8594,80,10,298.67
11003,4511,273,6,435.63
11004,14379,460,3,376.07
11005,6668,567,6,211.76
11006,12309,337,4,286.99
11007,1247,152,8,338.49
11008,11604,555,3,361.27
11009,8917,445,6,430.37
11010,20129,513,1,166.66
11011,21379,452,7,282.31
11012,9559,52,2,168.18
11013,16556,505,9,42.75
11014,13463,108,8,200.08
11015,5027,85,9,488.39
11016,10511,589,7,413.6
11017,1804,563,3,332.11
11018,7467,427,1,169.85
11019,2790,682,3,331.96
11020,15889,481,7,238.35
11021,12933,176,5,198.51
11022,18331,334,7,109.05
11023,669,479,5,497.42
11024,6047,731,9,215.47
11025,9499,411,2,282.04
11026,9882,144,4,66.68
11027,9765,142,9,319.3
11028,20281,543,6,276.7
11029,16067,681,6,43.68
11030,11276,715,7,493.07
11031,17791,215,8,465.39
11032,10557,679,1,295.65
11033,8684,675,7,278.8
11034,18319,291,5,139.83
11035,21417,632,7,176.41
11036,12563,289,10,346.67
11037,11012,493,8,395.49
11038,8422,618,5,472.0
11039,18565,624,7,370.94
11040,7138,227,5,232.86
11041,16839,715,5,308.42
11042,16935,709,9,277.37
11043,21172,232,4,244.87
11044,11474,587,8,458.57
11045,7502,603,8,14.54
11046,14161,269,4,478.13
11047,7848,30,5,83.25
11048,8732,175,7,26.36
11049,12939,740,2,330.99
11050,7953,139,5,93.96
11051,13642,383,10,168.7
11052,8192,595,1,189.06
11053,12265,227,6,199.38
11054,3136,249,8,156.03
11055,2391,746,8,486.95
11056,16909,297,7,168.19
11057,6648,326,10,394.83
11058,2532,101,7,357.75
11059,21104,351,2,73.07
11060,13085,135,6,112.04
11061,13241,599,7,80.71
11062,18297,551,7,267.27
11063,13810,637,2,318.41
11064,11351,484,4,186.01
11065,7921,551,10,246.18
11066,20380,426,8,452.85
11067,19013,150,4,372.56
11068,11495,54,7,226.52
11069,1160,602,8,479.66
11070,6730,550,2,460.38
11071,16425,432,8,247.12
11072,8503,415,2,481.01
11073,9708,639,6,45.22
11074,2074,137,7,312.14
11075,17422,220,3,359.72
11076,6798,549,1,405.71
11077,8226,306,7,133.24
11078,8132,215,5,426.15
11079,1914,616,8,413.38
11080,19317,131,8,42.04
11081,20075,223,2,429.79
11082,6197,547,3,230.66
11083,4420,123,10,210.39
11084,12400,230,2,320.31
11085,20424,351,3,232.29
11086,16481,666,2,74.92
11087,10858,153,4,58.37
11088,7695,133,5,435.07
11089,931,519,2,341.15
11090,13788,33,3,257.98
11091,14559,238,7,372.4
11092,1032,2,4,229.82
11093,16137,275,10,59.64
11094,3137,661,10,191.47
11095,16411,211,10,190.78
11096,2738,432,4,39.53
11097,18759,331,3,122.38
11098,5461,251,2,39.53
11099,12894,428,3,264.21
11100,10806,52,6,428.23
11101,625,10,3,269.83
11102,13523,209,10,149.6
11103,21093,268,10,27.2
11104,7204,351,9,297.61
11105,10480,736,3,230.97
11106,8590,583,4,260.25
11107,6031,31,1,330.46
11108,15628,687,10,37.16
11109,8768,54,2,112.95
11110,12368,377,9,435.26
11111,8084,314,6,282.05
11112,8399,110,10,46.25
11113,5531,63,2,300.8
11114,16161,57,6,484.28
11115,9548,418,4,57.09
11116,506,113,5,433.04
11117,1665,753,5,146.83
11118,8879,759,4,316.69
11119,20743,510,10,481.2
11120,19897,112,1,459.59
11121,19964,297,7,25.15
11122,17564,289,2,203.12
11123,17773,15,2,52.43
11124,15650,205,8,74.5
11125,12506,358,10,477.74
11126,10610,225,5,333.77
11127,7694,258,8,282.82
11128,6058,366,3,254.39
11129,3926,194,7,474.18
11130,20143,533,3,146.4
11131,6021,685,1,407.41
11132,636,508,7,47.59
11133,18012,430,5,424.38
11134,10379,718,9,196.05
11135,12847,754,2,11.04
11136,7059,154,9,144.68
11137,878,22,6,54.1
11138,5734,247,8,232.89
11139,3744,521,10,247.02
11140,15849,640,3,189.52
11141,5464,353,8,492.48
11142,1788,141,2,343.85
11143,11927,266,7,142.87
11144,4474,139,4,454.25
11145,5728,762,9,150.67
11146,7321,9,6,114.06
11147,15695,286,3,177.52
11148,11856,128,6,254.41
11149,13298,103,7,412.53
11150,13369,332,2,153.49
11151,13099,611,1,372.92
11152,17754,725,3,428.12
11153,9430,179,9,498.61
11154,13768,582,2,36.11
11155,1745,2,4,378.41
11156,15669,427,7,393.24
11157,5933,82,6,429.27
11158,21568,188,3,481.99
11159,5090,106,5,283.78
11160,3255,419,10,216.38
11161,3207,572,8,326.44
11162,5599,412,10,316.23
11163,444,154,7,29.67
11164,13294,595,5,75.05
11165,8287,399,5,260.32
11166,15607,754,4,477.97
11167,15427,735,5,110.68
11168,2893,485,7,55.81
11169,11087,478,4,288.05
11170,17836,579,8,250.76
11171,8965,625,8,292.3
11172,20683,645,10,398.43
11173,4061,620,10,471.49
11174,12083,669,4,203.82
11175,16059,257,7,194.91
11176,11949,617,6,499.06
11177,18405,186,1,427.27
11178,11478,158,3,143.68
11179,15747,223,7,25.59
11180,18463,718,9,126.73
11181,13564,570,2,307.03
11182,18209,51,8,50.89
11183,15531,195,3,277.48
11184,16065,429,4,181.88
11185,16657,18,5,237.55
11186,9888,764,1,356.09
11187,1193,313,3,334.02
11188,12008,349,10,425.78
11189,13518,282,2,486.96
11190,11770,270,10,250.72
11191,15934,749,6,157.78
11192,583,320,7,120.45
11193,21522,489,8,349.08
11194,10900,224,4,354.47
11195,2902,458,5,216.6
11196,6620,308,3,490.68
11197,8352,371,3,200.66
11198,1286,129,4,211.85
11199,18767,302,10,282.21
11200,10972,303,10,432.46
11201,9786,238,2,301.52
11202,17927,460,9,185.55
11203,20270,698,1,167.27
11204,7835,599,9,64.55
11205,9722,557,2,18.94
11206,19415,210,6,366.27
11207,5106,79,8,294.78
11208,4086,34,4,267.06
11209,17377,651,5,134.57
11210,14347,684,5,55.63
11211,19743,138,10,38.58
11212,6960,438,7,64.19
11213,21574,729,9,477.87
11214,14031,669,7,25.94
11215,13929,187,1,491.59
11216,19591,710,2,417.32
11217,9772,590,1,22.24
11218,6003,462,10,54.14
11219,21527,105,2,318.21
11220,21591,137,1,339.19
11221,19392,550,8,401.97
11222,15750,574,2,126.11
11223,12637,170,1,21.87
11224,16871,70,8,271.2
11225,4907,764,7,248.47
11226,9238,23,9,495.83
11227,19951,17,9,212.51
11228,8573,755,8,464.04
11229,18918,465,4,474.19
11230,17404,724,2,182.43
11231,21076,634,10,67.63
11232,8146,698,6,211.67
11233,11325,69,3,233.85
11234,16905,485,9,53.55
11235,17939,721,1,132.08
11236,11598,732,1,439.5
11237,2812,113,9,481.91
11238,1333,423,9,280.31
11239,19074,237,1,77.55
11240,9237,24,9,303.79
11241,16674,439,2,347.95
11242,356,697,9,25.12
11243,4871,10,2,39.95
11244,11652,514,2,123.26
11245,8690,726,3,399.84
11246,10985,402,3,88.05
11247,2532,45,8,382.19
11248,8271,208,8,177.72
11249,5453,682,9,331.37
11250,12832,268,2,426.17
11251,9479,499,8,249.47
11252,11180,464,5,180.35
11253,10912,590,3,432.71
11254,14645,97,3,186.67
11255,2023,327,7,200.52
11256,14460,475,8,192.75
11257,19566,57,7,85.28
11258,19379,585,10,476.58
11259,9784,31,9,216.07
11260,10348,435,7,63.86
11261,4218,503,10,194.72
11262,14641,755,2,77.6
11263,4007,458,1,495.02
11264,19258,193,4,496.64
11265,892,689,2,318.97
11266,10825,711,2,445.31
11267,5008,201,5,337.4
11268,12269,254,2,333.59
11269,10319,262,9,487.06
11270,15990,385,9,446.82
11271,8860,22,3,464.52
11272,21178,76,7,256.8
11273,12657,204,8,462.15
11274,10733,85,1,97.13
11275,4925,240,7,128.32
11276,19640,466,10,170.4
11277,20214,691,5,294.89
11278,846,458,5,249.69
11279,20760,144,3,80.58
11280,7354,12,10,19.67
11281,259,478,7,239.11
11282,20716,172,5,194.48
11283,9074,90,7,154.91
11284,14326,276,10,185.14
11285,14068,401,10,48.74
11286,19616,595,1,300.51
11287,9662,647,8,208.22
11288,7119,750,5,234.08
11289,20615,332,4,31.17
11290,5251,157,1,100.88
11291,1920,430,7,14.69
11292,13627,666,2,383.39
11293,6789,340,1,493.84
11294,8113,580,7,13.92
11295,5209,647,5,331.27
11296,3197,557,8,240.16
11297,4477,340,8,64.22
11298,15298,35,2,486.65
11299,12773,699,7,121.95
11300,11575,241,9,494.56
11301,14360,481,10,72.07
11302,3101,657,4,231.97
11303,17286,126,8,215.56
11304,782,338,3,288.72
11305,18584,680,7,305.07
11306,15171,105,3,398.48
11307,2123,556,8,421.67
11308,16515,548,9,428.48
11309,4356,321,7,420.72
11310,3667,566,1,348.63
11311,14567,194,2,309.98
11312,12259,174,1,291.62
11313,15,430,3,355.46
11314,20375,336,1,273.76
11315,12151,338,2,245.11
11316,16904,79,2,187.69
11317,12038,528,3,263.35
11318,709,26,5,489.72
11319,16089,412,7,375.2
11320,9214,280,8,190.01
11321,288,765,6,146.01
11322,19967,250,5,112.12
11323,19458,306,4,338.93
11324,18376,585,5,260.97
11325,4860,255,10,275.59
11326,3488,121,3,113.42
11327,2517,241,5,459.48
11328,14236,349,5,89.44
11329,4397,620,10,191.22
11330,17197,370,7,267.61
11331,8359,30,5,172.37
11332,20562,554,2,297.47
11333,19525,390,10,44.38
11334,16745,2,2,478.96
11335,15459,590,9,407.46
11336,19561,439,9,281.17
11337,5121,335,8,410.58
11338,14912,379,10,70.84
11339,7113,18,10,325.99
11340,19585,333,6,172.58
11341,17578,7,8,71.36
11342,4743,543,8,148.71
11343,3860,517,8,214.88
11344,14796,175,7,131.93
11345,15274,320,10,189.92
11346,9554,168,5,394.76
11347,11824,169,8,36.31
11348,9640,570,10,242.25
11349,21112,367,3,444.56
11350,1821,558,4,156.56
11351,4171,504,4,327.26
11352,6957,463,9,236.1
11353,20738,404,7,280.69
11354,13640,672,7,427.64
11355,20367,68,5,326.02
11356,7581,44,5,368.97
11357,11021,511,2,102.74
11358,1189,756,6,370.64
11359,20060,626,8,495.0
11360,10165,450,2,320.86
11361,17308,526,9,45.41
11362,2928,141,8,392.39
11363,8616,205,3,38.48
11364,6988,175,9,128.01
11365,20293,71,5,485.41
11366,3196,360,8,269.31
11367,4597,522,6,228.59
11368,20875,459,2,102.94
11369,9068,625,6,21.58
11370,19422,175,8,239.19
11371,15058,361,7,95.92
11372,6522,219,3,487.42
11373,11213,357,8,93.26
11374,16034,243,9,196.64
11375,1097,648,6,418.5
11376,3674,178,4,468.42
11377,12213,210,10,295.6
11378,1740,207,8,204.1
11379,958,537,10,488.77
11380,3584,625,5,346.44
11381,105,687,1,260.42
11382,1516,27,8,168.04
11383,7559,509,3,149.43
11384,6795,333,2,356.05
11385,15666,672,1,298.52
11386,9683,210,2,317.09
11387,15011,469,9,223.11
11388,2913,281,4,337.43
11389,21331,301,7,30.97
11390,17685,718,7,268.35
11391,5444,579,10,67.97
11392,15719,692,2,57.42
11393,19159,517,7,23.42
11394,14219,154,6,85.77
11395,16368,176,3,351.07
11396,6104,187,2,171.83
11397,15251,127,5,354.24
11398,17513,244,5,337.97
11399,18296,492,8,354.5
11400,14651,451,5,141.78
11401,14099,244,3,304.77
11402,3984,619,1,452.34
11403,564,38,6,228.01
11404,17361,63,10,269.29
11405,16334,174,2,84.38
11406,1722,585,6,361.27
11407,15187,276,8,59.48
11408,12636,175,8,169.6
11409,19196,115,1,133.06
11410,14037,540,7,308.45
11411,3066,121,3,275.23
11412,8029,527,6,189.65
11413,644,437,7,474.4
11414,9501,551,4,195.38
11415,1793,482,7,181.63
11416,18663,274,1,436.21
11417,3869,615,1,477.65
11418,561,601,10,226.3
11419,7094,592,6,78.39
11420,7272,123,6,423.59
11421,19666,651,2,386.59
11422,11798,571,8,95.52
11423,14825,307,5,263.18
11424,15208,765,8,88.19
11425,20806,240,2,60.52
11426,19065,618,3,129.56
11427,5032,317,4,457.92
11428,18259,712,3,184.38
11429,17652,342,5,323.41
11430,20818,586,7,375.36
11431,10179,451,4,45.14
11432,225,651,1,118.18
11433,11900,461,5,182.1
11434,15502,555,1,269.95
11435,8809,93,3,178.18
11436,17231,667,2,141.29
11437,18784,611,2,48.17
11438,12373,384,2,147.5
11439,16269,677,1,290.38
11440,21213,603,6,82.88
11441,13057,545,1,273.39
11442,14539,558,4,278.6
11443,9679,262,3,117.79
11444,2959,699,8,474.93
11445,16799,180,1,414.72
11446,14481,137,10,151.52
11447,17370,135,1,141.42
11448,18394,159,3,58.73
11449,20193,580,6,90.23
11450,18804,8,1,398.16
11451,12868,224,1,269.6
11452,1450,111,8,15.06
11453,16166,671,10,272.23
11454,3147,470,7,142.96
11455,10180,443,1,25.71
11456,15722,290,9,401.84
11457,6224,369,5,467.02
11458,13978,238,3,346.28
11459,15871,135,1,320.38
11460,6600,335,9,50.97
11461,4813,434,8,275.44
11462,9796,584,10,92.99
11463,14757,402,6,11.94
11464,18651,250,6,49.64
11465,8821,273,3,136.04
11466,13503,699,5,338.98
11467,16775,372,6,267.18
11468,10460,459,8,53.9
11469,8079,135,5,436.46
11470,4752,176,5,308.78
11471,12016,38,3,43.02
11472,4748,193,1,51.32
11473,7568,692,3,398.55
11474,20485,557,1,396.22
11475,10892,409,8,211.82
11476,15333,560,1,286.6
11477,11979,103,7,339.04
11478,1379,471,10,81.01
11479,18951,345,1,373.42
11480,3472,323,8,405.41
11481,1507,550,7,317.67
11482,11727,67,3,325.16
11483,17343,168,9,38.02
11484,10003,707,1,468.54
11485,11431,459,8,99.17
11486,18069,670,9,483.0
11487,202,728,10,343.64
11488,12749,392,8,437.89
11489,7331,368,3,470.25
11490,352,563,1,38.6
11491,18297,749,4,247.94
11492,10011,498,10,62.04
11493,17403,104,10,279.26
11494,6112,25,1,230.63
11495,14203,486,4,354.57
11496,1666,105,2,35.22
11497,12523,294,1,373.5
11498,8572,134,4,41.87
11499,19895,72,1,107.79
11500,3859,314,1,133.79
11501,17845,54,5,332.15
11502,15963,642,9,221.89
11503,8530,416,1,454.53
11504,5042,488,8,426.98
11505,10188,391,7,333.43
11506,16902,590,3,18.03
11507,196,488,5,14.14
11508,10946,751,4,397.19
11509,2371,550,3,97.5
11510,6578,104,7,479.25
11511,18308,632,9,197.08
11512,4129,94,1,127.47
11513,20134,207,10,437.29
11514,17316,330,7,140.22
11515,1041,568,4,118.3
11516,16420,606,5,120.66
11517,7741,312,7,172.89
11518,16635,255,8,128.95
11519,21089,751,10,188.17
11520,1733,181,9,87.41
11521,17923,132,6,18.68
11522,15196,75,10,289.96
11523,8879,727,7,37.08
11524,7867,4,3,239.43
11525,7577,97,8,18.98
11526,14947,208,1,280.76
11527,3486,282,5,417.19
11528,14759,691,9,419.23
11529,8215,116,7,280.92
11530,19866,190,2,349.16
11531,6803,587,7,188.1
11532,4736,530,10,236.86
11533,938,393,2,398.95
11534,20870,66,9,187.21
11535,11337,699,10,234.87
11536,18118,219,6,224.32
11537,9390,49,5,360.19
11538,968,149,4,357.26
11539,6490,96,7,431.67
11540,4063,710,1,479.71
11541,10824,125,4,258.39
11542,15272,714,10,265.8
11543,3294,430,4,380.61
11544,9361,92,2,184.97
11545,16992,361,4,494.99
11546,14000,83,9,23.67
11547,999,325,4,104.0
11548,18920,3,5,283.43
11549,19986,162,6,204.52
11550,13162,359,4,83.41
11551,1158,264,5,110.04
11552,20179,164,7,103.79
11553,952,352,9,256.06
11554,20024,61,9,103.82
11555,7508,12,10,296.76
11556,153,452,4,106.75
11557,9827,334,8,199.44
11558,16629,194,9,126.54
11559,6310,46,3,19.31
11560,1181,556,9,344.65
11561,20779,290,5,390.59
11562,15005,661,7,397.39
11563,5198,373,2,345.5
11564,1577,105,7,482.79
11565,700,197,5,272.6
11566,13029,21,7,54.53
11567,17164,326,6,462.04
11568,14645,718,8,499.99
11569,18026,170,7,276.8
11570,19070,432,2,381.66
11571,19885,34,1,289.98
11572,13745,678,4,156.4
11573,7683,258,2,389.52
11574,7669,541,2,59.58
11575,12034,222,7,476.2
11576,1966,638,8,334.77
11577,14946,674,8,117.67
11578,951,143,8,23.04
11579,14126,187,8,245.59
11580,14734,106,6,190.54
11581,15628,573,6,481.06
11582,1126,634,8,379.1
11583,4015,592,10,355.97
11584,12423,737,1,456.97
11585,17274,113,1,374.0
11586,13341,752,3,99.52
11587,13463,742,9,323.72
11588,5564,355,4,289.54
11589,13292,96,4,353.0
11590,5805,555,8,97.66
11591,10109,324,5,138.37
11592,19571,388,2,206.71
11593,20154,610,10,111.29
11594,10030,750,3,175.47
11595,11915,363,8,129.87
11596,5530,619,1,208.96
11597,1240,575,9,147.26
11598,7865,557,1,32.48
11599,2582,535,2,40.31
11600,14121,716,4,347.08
11601,8502,508,5,200.39
11602,7379,200,6,124.97
11603,10375,733,8,347.24
11604,19790,11,3,270.21
11605,10439,332,6,366.78
11606,3693,705,6,55.75
11607,162,342,4,276.62
11608,17844,687,1,470.36
11609,5831,131,1,483.68
11610,15979,159,8,375.26
11611,12416,317,9,442.67
11612,15941,425,3,266.78
11613,627,404,4,30.79
11614,9869,378,4,254.5
11615,11873,585,6,141.41
11616,15811,394,10,182.63
11617,4221,209,3,417.26
11618,6580,428,3,216.57
11619,8588,23,7,209.38
11620,20634,751,1,440.87
11621,20580,690,3,147.97
11622,18190,342,10,326.78
11623,8029,124,2,466.13
11624,21029,113,9,226.96
11625,6652,604,6,450.49
11626,15701,377,8,109.77
11627,9611,582,4,248.03
11628,3354,340,7,268.7
11629,20895,303,1,269.77
11630,1601,519,5,486.61
11631,11034,353,6,349.83
11632,15864,359,6,284.03
11633,9237,712,4,364.96
11634,9709,205,1,279.78
11635,18288,527,1,467.62
11636,15087,378,7,282.17
11637,16550,352,2,264.61
11638,3283,557,4,56.2
11639,8154,601,4,491.34
11640,21439,465,6,480.05
11641,3448,704,1,177.47
11642,14173,612,7,485.64
11643,4545,303,10,73.41
11644,7427,664,6,227.99
11645,11405,386,4,71.92
11646,5066,549,6,478.07
11647,11700,756,4,47.53
11648,4737,761,2,360.2
11649,15326,127,10,384.17
11650,4777,308,5,144.46
11651,3213,75,4,220.78
11652,20491,660,4,292.75
11653,15753,502,1,284.23
11654,18260,493,10,133.07
11655,16785,490,6,138.81
11656,12614,406,9,473.59
11657,20250,410,6,451.58
11658,16785,297,9,239.2
11659,6167,98,10,476.8
11660,3329,685,6,123.47
11661,8295,114,3,112.29
11662,19049,135,4,176.54
11663,4178,486,3,43.28
11664,620,525,10,153.67
11665,3119,434,6,241.63
11666,8876,494,7,221.68
11667,13985,664,9,457.09
11668,13468,260,5,248.73
11669,7373,707,7,404.09
11670,15076,571,4,417.13
11671,17802,406,1,29.77
11672,15294,561,6,462.56
11673,11014,634,10,260.51
11674,15859,62,6,328.71
11675,9201,699,3,119.56
11676,13673,417,1,344.87
11677,15211,695,9,148.07
11678,10101,376,2,98.58
11679,21442,460,7,262.46
11680,17246,391,10,470.03
11681,12315,666,9,95.54
11682,13881,373,3,283.06
11683,5576,334,1,370.11
11684,13464,569,3,112.71
11685,7906,483,2,264.44
11686,12191,105,3,499.83
11687,6971,210,5,206.49
11688,13572,466,10,83.73
11689,16588,144,2,226.97
11690,475,464,5,272.31
11691,5351,677,8,481.45
11692,18764,415,7,392.61
11693,14847,96,7,235.89
11694,10446,407,4,357.99
11695,1500,74,6,403.83
11696,18403,132,4,112.34
11697,15976,189,8,413.46
11698,10189,99,4,450.19
11699,13423,325,3,370.6
11700,2223,356,2,156.57
11701,1009,752,2,204.17
11702,5448,58,9,135.47
11703,18093,465,3,21.09
11704,20450,623,4,466.27
11705,3536,97,8,15.12
11706,20589,615,8,90.19
11707,12411,439,4,311.81
11708,3874,259,1,136.59
11709,10101,22,8,146.32
11710,19900,734,8,350.2
11711,14701,137,3,170.09
11712,1413,27,3,129.23
11713,672,670,8,264.02
11714,5353,369,6,48.07
11715,13685,131,6,174.61
11716,21094,111,4,55.68
11717,18217,468,9,189.14
11718,7833,8,2,418.12
11719,6933,530,9,426.9
11720,2542,43,4,297.41
11721,5295,520,8,208.15
11722,10865,79,7,488.73
11723,20631,241,3,469.59
11724,6374,556,3,409.23
11725,14550,49,8,156.09
11726,1840,702,2,461.3
11727,15215,654,4,275.71
11728,9225,72,7,191.52
11729,18419,229,8,325.86
11730,11695,496,2,496.72
11731,20451,685,10,148.29
11732,15609,433,9,270.03
11733,17104,723,10,152.47
11734,2374,699,2,233.3
11735,10082,139,2,283.52
11736,759,704,5,140.5
11737,7791,726,8,156.27
11738,15559,307,6,277.35
11739,5309,155,3,364.27
11740,18332,55,2,328.5
11741,10154,318,8,446.37
11742,5157,736,5,92.33
11743,19314,91,7,198.75
11744,11071,409,4,60.83
11745,1760,117,7,172.06
11746,16556,660,4,206.21
11747,14731,539,3,22.12
11748,13552,644,9,80.56
11749,9324,147,8,449.41
11750,16635,759,6,159.84
11751,7593,146,9,212.1
11752,8242,42,5,298.15
11753,5079,643,7,377.99
11754,18046,26,3,36.82
11755,16591,747,4,62.34
11756,15314,568,6,75.51
11757,6347,252,3,426.27
11758,3297,686,8,315.09
11759,4476,412,6,282.7
11760,19701,615,2,204.12
11761,15444,681,2,486.46
11762,9913,756,10,339.13
11763,12507,434,2,112.27
11764,6155,522,7,409.16
11765,4479,736,8,97.36
11766,19351,702,8,48.72
11767,17413,338,7,24.83
11768,11709,483,4,250.91
11769,17171,337,7,135.09
11770,6959,662,8,295.62
11771,19562,43,10,204.8
11772,584,490,4,474.87
11773,8487,555,4,348.08
11774,11198,711,7,452.97
11775,1990,91,7,494.16
11776,14208,308,5,194.14
11777,4230,159,5,213.71
11778,20403,307,2,490.61
11779,5723,247,9,194.0
11780,21552,649,8,364.57
11781,4352,507,4,446.53
11782,20377,325,2,267.4
11783,10490,130,8,20.95
11784,11112,260,9,315.53
11785,12637,743,8,345.02
11786,14138,273,1,362.52
11787,3393,62,2,85.76
11788,12860,353,7,165.97
11789,13518,15,3,312.55
11790,13861,667,9,431.79
11791,20986,757,3,408.86
11792,4486,479,4,162.06
11793,698,619,10,371.62
11794,5945,264,5,209.65
11795,19524,287,5,253.75
11796,10691,597,3,144.26
11797,19350,715,10,160.55
11798,6221,460,5,107.99
11799,12143,216,6,404.64
11800,1651,695,2,411.48
11801,7611,520,3,373.2
11802,19912,26,9,362.23
11803,9502,350,9,92.23
11804,14574,727,4,168.86
11805,2131,256,4,97.13
11806,9470,249,10,60.66
11807,14623,266,8,420.66
11808,1603,263,2,367.42
11809,2662,258,9,146.97
11810,2099,428,6,412.16
11811,3353,479,6,154.58
11812,4887,655,2,270.13
11813,404,595,5,458.84
11814,7530,214,10,233.31
