order_id,order_date,customer_id,seller_id,order_status
10535,18-03-2024,855,7,Cancelled
10536,26-08-2024,283,52,Cancelled
10537,01-09-2024,285,8,Cancelled
10538,12-05-2023,898,44,Pending
10539,30-01-2024,772,21,Delivered
10540,07-12-2022,560,35,Pending
10541,23-02-2024,268,8,Pending
10542,03-05-2023,331,35,Pending
10543,20-01-2024,384,19,Cancelled
10544,04-11-2024,644,39,Cancelled
10545,10-10-2024,137,46,Cancelled
10546,25-02-2023,510,33,Pending
10547,02-07-2024,891,47,Pending
10548,13-06-2023,297,17,Cancelled
10549,25-09-2023,650,36,Pending
10550,01-04-2024,896,51,Cancelled
10551,07-09-2024,293,2,Delivered
10552,28-11-2022,735,24,Pending
10553,03-09-2023,726,6,Delivered
10554,31-03-2023,550,50,Cancelled
10555,31-08-2023,495,42,Pending
10556,17-04-2024,730,44,Pending
10557,05-02-2023,684,8,Pending
10558,13-02-2023,51,48,Delivered
10559,21-06-2024,585,44,Pending
10560,09-02-2023,175,44,Delivered
10561,14-10-2024,188,13,Pending
10562,05-01-2024,735,32,Cancelled
10563,15-08-2023,128,48,Pending
10564,31-08-2024,830,24,Pending
10565,06-03-2024,136,1,Cancelled
10566,27-01-2024,696,44,Delivered
10567,09-07-2023,70,5,Cancelled
10568,04-06-2024,678,18,Delivered
10569,01-05-2024,819,8,Pending
10570,22-07-2024,137,38,Pending
10571,24-04-2023,512,34,Pending
10572,15-03-2024,338,36,Delivered
10573,21-07-2024,747,30,Pending
10574,19-07-2023,35,37,Cancelled
10575,17-11-2024,377,28,Delivered
10576,05-10-2024,316,49,Pending
10577,11-06-2024,627,18,Cancelled
10578,09-05-2024,820,45,Delivered
10579,04-08-2024,595,10,Delivered
10580,10-06-2024,208,12,Delivered
10581,29-04-2023,474,16,Cancelled
10582,11-09-2024,30,25,Cancelled
10583,07-07-2024,124,47,Pending
10584,04-08-2023,121,32,Delivered
10585,27-08-2023,485,21,Pending
10586,04-05-2023,470,10,Pending
10587,17-02-2023,151,6,Cancelled
10588,13-11-2024,457,11,Cancelled
10589,28-09-2023,118,46,Delivered
10590,12-05-2024,145,19,Delivered
10591,27-04-2023,50,13,Cancelled
10592,05-02-2024,138,34,Pending
10593,24-09-2024,580,32,Delivered
10594,29-01-2024,377,11,Cancelled
10595,05-10-2023,90,5,Cancelled
10596,07-07-2023,143,18,Pending
10597,17-08-2023,172,35,Cancelled
10598,31-10-2023,606,20,Delivered
10599,21-08-2023,23,23,Cancelled
10600,12-09-2024,650,4,Pending
10601,07-04-2023,252,42,Delivered
10602,24-08-2023,124,36,Pending
10603,12-01-2024,374,28,Pending
10604,01-05-2023,3,19,Delivered
10605,23-06-2023,188,51,Cancelled
10606,04-02-2023,209,18,Pending
10607,12-05-2023,22,13,Pending
10608,13-11-2024,114,30,Delivered
10609,04-06-2024,490,5,Cancelled
10610,01-09-2024,312,13,Delivered
10611,10-02-2024,391,37,Pending
10612,02-03-2023,193,29,Delivered
10613,12-05-2023,738,48,Cancelled
10614,13-11-2023,614,45,Delivered
10615,24-02-2023,604,12,Cancelled
10616,26-05-2024,333,47,Delivered
10617,11-07-2024,897,38,Pending
10618,31-01-2024,360,48,Delivered
10619,08-03-2024,252,11,Pending
10620,07-12-2023,474,20,Delivered
10621,18-11-2024,633,39,Pending
10622,23-02-2023,200,11,Pending
10623,18-10-2023,406,2,Delivered
10624,02-01-2024,90,26,Cancelled
10625,28-11-2022,281,21,Delivered
10626,17-02-2024,172,17,Pending
10627,19-09-2024,492,7,Delivered
10628,30-07-2024,160,50,Cancelled
10629,01-08-2023,266,26,Cancelled
10630,14-12-2022,264,9,Pending
10631,31-10-2024,73,37,Pending
10632,16-03-2024,231,8,Delivered
10633,01-12-2022,895,30,Cancelled
10634,01-08-2024,832,12,Cancelled
10635,23-05-2024,520,19,Pending
10636,18-11-2024,90,47,Cancelled
10637,29-07-2024,28,23,Delivered
10638,10-04-2024,713,37,Cancelled
10639,30-11-2023,348,18,Pending
10640,08-10-2023,149,9,Delivered
10641,12-05-2024,326,22,Cancelled
10642,12-06-2024,183,21,Pending
10643,27-07-2024,480,14,Pending
10644,06-01-2023,417,30,Pending
10645,05-02-2023,299,2,Cancelled
10646,25-08-2024,306,2,Cancelled
10647,26-05-2023,628,38,Cancelled
10648,06-06-2023,672,40,Delivered
10649,16-01-2023,172,11,Pending
10650,13-02-2024,821,45,Cancelled
10651,06-12-2023,518,30,Cancelled
10652,03-06-2024,14,49,Pending
10653,30-01-2023,455,33,Pending
10654,29-01-2023,654,7,Cancelled
10655,07-11-2023,559,25,Delivered
10656,03-07-2024,267,11,Pending
10657,31-10-2024,479,4,Pending
10658,03-06-2023,862,5,Delivered
10659,06-12-2023,842,49,Delivered
10660,16-04-2023,822,45,Cancelled
10661,10-05-2024,121,12,Delivered
10662,17-11-2023,88,14,Cancelled
10663,15-04-2024,477,5,Pending
10664,11-03-2023,159,2,Delivered
10665,13-02-2023,421,48,Cancelled
10666,22-03-2023,337,43,Pending
10667,28-12-2022,329,52,Delivered
10668,02-06-2023,394,48,Pending
10669,18-01-2023,61,6,Delivered
10670,04-08-2024,509,22,Cancelled
10671,01-02-2024,892,38,Cancelled
10672,10-05-2024,289,27,Delivered
10673,27-06-2024,877,10,Delivered
10674,12-02-2024,232,33,Pending
10675,26-05-2024,41,49,Delivered
10676,14-10-2023,352,23,Cancelled
10677,16-07-2024,430,26,Cancelled
10678,15-05-2024,449,17,Pending
10679,06-07-2024,464,26,Cancelled
10680,17-10-2024,270,29,Pending
10681,15-03-2023,730,54,Cancelled
10682,12-09-2024,424,35,Pending
10683,04-10-2023,171,19,Delivered
10684,16-12-2022,868,2,Pending
10685,04-09-2024,217,10,Cancelled
10686,02-11-2023,400,31,Cancelled
10687,25-05-2024,624,11,Delivered
10688,27-09-2023,160,45,Cancelled
10689,08-01-2024,131,26,Delivered
10690,14-05-2024,504,25,Delivered
10691,05-02-2023,528,9,Pending
10692,19-03-2024,511,31,Delivered
10693,28-11-2023,436,26,Pending
10694,20-08-2023,172,24,Delivered
10695,01-11-2023,739,37,Pending
10696,06-03-2024,167,11,Pending
10697,05-02-2024,472,44,Cancelled
10698,16-06-2023,758,17,Pending
10699,21-01-2024,872,21,Delivered
10700,14-03-2024,661,50,Delivered
10701,02-10-2024,5,38,Cancelled
10702,09-05-2024,140,43,Cancelled
10703,01-12-2023,268,39,Pending
10704,03-11-2024,110,8,Cancelled
10705,08-06-2024,262,44,Delivered
10706,01-09-2023,457,41,Cancelled
10707,30-06-2023,337,18,Cancelled
10708,04-01-2024,697,40,Delivered
10709,07-08-2024,67,31,Pending
10710,19-08-2023,142,28,Pending
10711,27-10-2023,608,28,Pending
10712,05-03-2024,611,8,Delivered
10713,22-10-2024,739,20,Pending
10714,20-05-2023,299,5,Delivered
10715,29-08-2023,831,15,Cancelled
10716,11-12-2023,670,50,Delivered
10717,18-02-2023,781,11,Delivered
10718,05-10-2023,149,24,Delivered
10719,08-01-2024,625,17,Cancelled
10720,31-07-2023,742,22,Cancelled
10721,11-11-2024,75,23,Pending
10722,17-09-2023,671,5,Cancelled
10723,10-12-2022,265,6,Delivered
10724,05-11-2023,77,49,Cancelled
10725,18-11-2023,388,42,Delivered
10726,19-06-2023,474,30,Pending
10727,02-07-2024,256,32,Delivered
10728,11-03-2023,436,16,Pending
10729,25-11-2022,98,36,Pending
10730,21-01-2023,240,2,Delivered
10731,13-05-2023,387,53,Pending
10732,08-05-2023,545,45,Cancelled
10733,11-10-2023,745,53,Cancelled
10734,24-06-2023,684,35,Delivered
10735,06-11-2024,851,51,Delivered
10736,17-04-2023,148,32,Pending
10737,19-12-2023,295,5,Pending
10738,05-09-2023,722,18,Cancelled
10739,18-08-2023,176,19,Pending
10740,20-02-2023,30,6,Delivered
10741,10-08-2023,144,48,Pending
10742,11-07-2024,528,5,Delivered
10743,04-04-2023,878,19,Pending
10744,12-11-2023,454,32,Cancelled
10745,17-11-2023,333,36,Cancelled
10746,07-02-2023,489,9,Cancelled
10747,09-05-2023,802,17,Delivered
10748,16-02-2024,805,45,Pending
10749,10-05-2024,38,15,Delivered
10750,02-01-2023,574,13,Cancelled
10751,21-05-2024,81,39,Delivered
10752,08-02-2023,250,10,Pending
10753,29-03-2023,253,42,Pending
10754,19-08-2024,266,48,Pending
10755,08-10-2024,209,44,Pending
10756,07-04-2024,668,36,Pending
10757,25-03-2024,696,18,Pending
10758,08-11-2024,242,22,Pending
10759,12-05-2023,344,47,Cancelled
10760,30-09-2024,369,53,Delivered
10761,31-01-2023,9,7,Pending
10762,06-08-2024,402,41,Pending
10763,19-02-2023,528,46,Pending
10764,26-05-2023,470,40,Delivered
10765,28-02-2024,774,1,Pending
10766,16-03-2023,889,1,Pending
10767,24-04-2024,54,42,Delivered
10768,07-12-2023,837,22,Cancelled
10769,30-06-2023,702,6,Delivered
10770,17-11-2024,249,47,Pending
10771,05-08-2024,383,27,Delivered
10772,11-09-2023,808,18,Cancelled
10773,12-09-2024,841,34,Cancelled
10774,24-01-2023,397,50,Pending
10775,09-05-2023,237,38,Pending
10776,02-07-2024,824,14,Delivered
10777,04-02-2024,454,36,Cancelled
10778,05-06-2023,639,46,Cancelled
10779,27-12-2023,648,21,Pending
10780,27-06-2024,2,50,Pending
10781,16-07-2023,880,44,Cancelled
10782,18-08-2024,668,4,Cancelled
10783,05-11-2023,534,22,Delivered
10784,01-02-2024,258,36,Cancelled
10785,26-12-2022,308,28,Delivered
10786,02-06-2024,781,44,Pending
10787,07-03-2023,461,12,Cancelled
10788,01-09-2024,847,25,Cancelled
10789,21-05-2024,835,41,Delivered
10790,30-09-2023,132,32,Delivered
10791,22-12-2023,779,16,Cancelled
10792,14-12-2023,778,31,Cancelled
10793,28-05-2024,250,28,Delivered
10794,05-07-2024,146,9,Cancelled
10795,10-12-2023,293,54,Cancelled
10796,19-03-2024,693,35,Cancelled
10797,28-04-2023,476,39,Pending
10798,19-08-2024,593,20,Pending
10799,04-08-2024,779,15,Pending
10800,02-07-2024,605,14,Delivered
10801,24-01-2023,540,45,Cancelled
10802,24-06-2024,462,9,Cancelled
10803,10-05-2024,73,17,Delivered
10804,01-10-2023,464,19,Cancelled
10805,03-05-2024,244,32,Cancelled
10806,25-04-2023,561,44,Delivered
10807,09-05-2024,29,31,Delivered
10808,14-02-2024,244,20,Cancelled
10809,10-09-2024,783,17,Delivered
10810,10-02-2024,725,3,Cancelled
10811,26-12-2023,365,16,Pending
10812,28-11-2023,797,52,Delivered
10813,13-04-2024,491,45,Delivered
10814,30-04-2024,589,5,Pending
10815,12-09-2023,808,45,Delivered
10816,18-02-2024,298,38,Cancelled
10817,16-10-2023,237,36,Cancelled
10818,03-06-2023,313,41,Cancelled
10819,14-12-2022,779,37,Delivered
10820,05-04-2023,849,11,Pending
10821,22-09-2024,460,54,Cancelled
10822,24-08-2023,324,42,Delivered
10823,14-12-2022,26,11,Delivered
10824,12-04-2023,122,21,Cancelled
10825,23-02-2024,710,3,Cancelled
10826,26-03-2024,363,36,Pending
10827,07-10-2024,8,15,Cancelled
10828,09-04-2024,144,39,Pending
10829,29-04-2024,350,27,Cancelled
10830,30-06-2023,97,6,Pending
10831,07-10-2023,673,24,Delivered
10832,04-08-2023,822,34,Cancelled
10833,01-09-2024,744,43,Pending
10834,10-02-2023,863,2,Delivered
10835,19-01-2024,786,49,Delivered
10836,04-06-2024,114,12,Cancelled
10837,20-04-2024,37,35,Pending
10838,02-08-2023,30,51,Cancelled
10839,25-03-2023,556,29,Pending
10840,03-12-2022,884,15,Cancelled
10841,11-02-2023,421,48,Delivered
10842,15-09-2023,573,37,Cancelled
10843,21-07-2024,453,13,Pending
10844,18-03-2023,637,53,Cancelled
10845,12-08-2024,242,30,Delivered
10846,05-05-2024,59,1,Delivered
10847,08-05-2024,47,13,Delivered
10848,14-09-2024,848,46,Pending
10849,30-10-2024,683,24,Cancelled
10850,06-02-2024,369,26,Cancelled
10851,25-02-2023,803,4,Pending
10852,04-02-2023,565,16,Cancelled
10853,06-05-2024,213,39,Delivered
10854,18-05-2023,472,42,Cancelled
10855,05-12-2023,155,22,Pending
10856,03-05-2024,711,8,Cancelled
10857,24-07-2024,459,17,Delivered
10858,12-07-2024,499,42,Pending
10859,02-05-2024,797,30,Cancelled
10860,01-02-2023,465,40,Delivered
10861,29-06-2023,24,2,Delivered
10862,01-12-2022,591,40,Pending
10863,13-06-2024,249,13,Pending
10864,20-09-2023,314,40,Pending
10865,31-07-2024,423,11,Delivered
10866,18-01-2023,312,28,Cancelled
10867,19-12-2023,455,17,Pending
10868,28-02-2023,647,32,Cancelled
10869,24-04-2024,175,23,Cancelled
10870,12-11-2024,343,26,Delivered
10871,11-07-2024,349,19,Cancelled
10872,17-09-2023,171,8,Pending
10873,20-12-2023,152,44,Delivered
10874,09-11-2023,375,53,Delivered
10875,21-03-2023,272,18,Cancelled
10876,01-05-2024,184,41,Cancelled
10877,20-10-2023,817,4,Delivered
10878,04-06-2023,710,45,Cancelled
10879,02-08-2024,551,5,Delivered
10880,14-10-2023,559,1,Cancelled
10881,02-02-2024,9,23,Pending
10882,25-04-2023,612,17,Cancelled
10883,22-03-2023,829,35,Cancelled
10884,16-01-2024,86,1,Delivered
10885,19-01-2024,488,35,Delivered
10886,08-06-2023,171,44,Cancelled
10887,02-06-2024,137,14,Pending
10888,09-07-2024,151,46,Pending
10889,20-02-2024,649,46,Pending
10890,27-08-2023,178,39,Cancelled
10891,28-05-2024,158,49,Pending
10892,19-05-2023,120,1,Delivered
10893,17-12-2023,102,26,Pending
10894,15-12-2022,598,7,Pending
10895,13-04-2023,655,40,Delivered
10896,04-01-2023,810,41,Pending
10897,15-02-2024,300,6,Delivered
10898,21-01-2023,32,48,Pending
10899,22-04-2024,76,31,Pending
10900,17-04-2024,840,47,Pending
10901,24-08-2023,409,18,Delivered
10902,17-03-2023,405,30,Delivered
10903,29-08-2023,371,44,Delivered
10904,05-03-2024,373,12,Delivered
10905,08-03-2023,852,40,Cancelled
10906,23-06-2023,283,9,Pending
10907,03-06-2024,294,43,Cancelled
10908,06-01-2023,864,46,Cancelled
10909,09-11-2023,768,1,Cancelled
10910,23-04-2023,531,23,Cancelled
10911,08-03-2024,701,51,Delivered
10912,09-09-2024,753,10,Pending
10913,19-05-2024,869,34,Delivered
10914,09-07-2024,46,19,Cancelled
10915,14-06-2023,77,36,Cancelled
10916,23-04-2023,554,31,Cancelled
10917,06-11-2024,444,52,Pending
10918,03-03-2023,148,18,Pending
10919,12-11-2024,1,17,Pending
10920,17-03-2023,759,20,Pending
10921,21-11-2022,225,52,Delivered
10922,20-11-2023,370,50,Pending
10923,27-01-2024,676,26,Delivered
10924,30-09-2024,326,40,Cancelled
10925,18-06-2024,489,40,Cancelled
10926,13-11-2024,353,13,Delivered
10927,24-12-2023,212,43,Pending
10928,29-08-2023,287,41,Pending
10929,27-08-2023,1,5,Cancelled
10930,22-05-2024,368,26,Pending
10931,02-06-2023,411,8,Cancelled
10932,28-04-2024,19,51,Cancelled
10933,26-07-2023,7,51,Delivered
10934,23-08-2024,610,5,Pending
10935,07-02-2024,726,33,Delivered
10936,05-05-2023,731,2,Cancelled
10937,02-09-2024,752,39,Delivered
10938,18-09-2024,555,14,Delivered
10939,02-03-2023,743,7,Pending
10940,10-07-2024,204,11,Delivered
10941,19-12-2022,400,52,Cancelled
10942,15-03-2024,221,17,Pending
10943,29-02-2024,488,36,Delivered
10944,16-07-2023,601,27,Cancelled
10945,26-04-2023,881,20,Delivered
10946,02-10-2024,490,54,Cancelled
10947,04-12-2022,881,50,Pending
10948,30-09-2023,624,39,Cancelled
10949,13-01-2024,386,10,Pending
10950,18-06-2024,808,36,Pending
10951,26-08-2023,109,8,Pending
10952,27-08-2023,881,42,Delivered
10953,01-08-2024,109,9,Delivered
10954,15-07-2023,735,43,Pending
10955,13-07-2024,736,32,Pending
10956,26-06-2024,306,15,Cancelled
10957,23-11-2023,814,3,Delivered
10958,12-06-2024,125,26,Delivered
10959,31-08-2024,246,31,Cancelled
10960,06-02-2023,394,18,Pending
10961,04-10-2024,460,30,Pending
10962,09-12-2023,685,18,Delivered
10963,22-02-2023,525,50,Pending
10964,28-06-2023,687,6,Cancelled
10965,19-03-2023,597,2,Cancelled
10966,07-12-2022,391,47,Cancelled
10967,04-08-2024,204,24,Pending
10968,03-02-2023,855,33,Cancelled
10969,29-07-2024,126,53,Cancelled
10970,14-10-2023,17,48,Pending
10971,11-07-2023,842,53,Cancelled
10972,05-07-2023,695,22,Delivered
10973,11-04-2024,705,12,Pending
10974,08-09-2023,72,45,Delivered
10975,23-01-2023,260,35,Pending
10976,07-01-2023,369,23,Pending
10977,23-06-2023,430,25,Delivered
10978,28-11-2022,235,28,Cancelled
10979,28-06-2024,10,25,Pending
10980,25-08-2024,792,34,Delivered
10981,02-03-2024,92,17,Pending
10982,16-07-2024,607,30,Delivered
10983,24-02-2023,31,40,Delivered
10984,17-02-2024,532,37,Delivered
10985,29-09-2024,866,9,Delivered
10986,16-11-2024,48,48,Delivered
10987,13-09-2024,502,39,Cancelled
10988,07-07-2024,338,4,Delivered
10989,29-06-2024,766,13,Cancelled
10990,15-07-2024,793,9,Cancelled
10991,19-03-2023,782,26,Pending
10992,04-10-2024,685,35,Cancelled
10993,07-01-2023,250,52,Pending
10994,26-03-2023,561,48,Delivered
10995,22-09-2024,87,11,Cancelled
10996,07-06-2024,666,50,Cancelled
10997,19-02-2023,568,38,Pending
10998,28-05-2023,194,54,Pending
10999,12-09-2024,439,38,Delivered
11000,25-07-2023,772,20,Pending
11001,24-12-2022,148,31,Pending
11002,01-10-2023,112,28,Delivered
11003,31-03-2023,515,28,Cancelled
11004,23-12-2022,490,31,Delivered
11005,26-12-2022,887,40,Cancelled
11006,15-05-2024,280,4,Delivered
11007,11-12-2022,775,19,Pending
11008,05-09-2023,639,6,Delivered
11009,07-01-2023,156,33,Delivered
11010,24-01-2023,643,29,Pending
11011,03-08-2024,726,16,Pending
11012,12-08-2024,20,15,Delivered
11013,20-11-2022,112,20,Pending
11014,06-08-2024,45,7,Cancelled
11015,28-02-2024,387,42,Delivered
11016,10-08-2024,255,26,Pending
11017,09-10-2023,596,39,Cancelled
11018,01-05-2024,752,5,Pending
11019,16-07-2024,629,12,Pending
11020,14-03-2023,241,1,Pending
11021,21-05-2024,239,39,Cancelled
11022,18-11-2023,326,1,Cancelled
11023,18-10-2024,593,53,Pending
11024,18-08-2023,790,21,Cancelled
11025,21-09-2024,534,39,Cancelled
11026,20-11-2022,564,14,Delivered
11027,01-12-2023,273,21,Pending
11028,28-06-2023,323,30,Cancelled
11029,16-04-2023,496,1,Pending
11030,07-04-2024,771,37,Cancelled
11031,22-09-2024,180,19,Pending
11032,18-10-2024,535,52,Pending
11033,02-01-2024,755,7,Pending
11034,20-08-2023,268,5,Pending
11035,21-08-2024,76,34,Cancelled
11036,23-05-2023,864,34,Cancelled
11037,24-01-2024,286,35,Cancelled
11038,01-06-2024,707,49,Delivered
11039,18-04-2023,874,17,Cancelled
11040,20-12-2022,849,26,Cancelled
11041,08-04-2023,211,48,Pending
11042,09-07-2024,672,23,Cancelled
11043,07-04-2023,23,44,Delivered
11044,19-11-2023,895,46,Pending
11045,21-11-2022,11,31,Pending
11046,23-02-2024,863,6,Delivered
11047,01-04-2023,84,25,Delivered
11048,05-08-2023,691,30,Cancelled
11049,09-07-2024,252,28,Cancelled
11050,24-03-2023,178,37,Cancelled
11051,21-09-2024,433,46,Cancelled
11052,29-04-2024,563,5,Cancelled
11053,01-08-2024,214,13,Pending
11054,30-08-2024,412,28,Delivered
11055,02-05-2023,537,41,Delivered
11056,20-01-2023,638,22,Delivered
11057,22-07-2023,39,16,Cancelled
11058,16-02-2023,479,54,Pending
11059,15-05-2024,762,14,Cancelled
11060,10-08-2023,625,3,Cancelled
11061,07-06-2023,341,17,Cancelled
11062,25-08-2024,132,47,Cancelled
11063,17-07-2024,476,8,Cancelled
11064,19-08-2023,766,12,Cancelled
11065,30-10-2023,475,21,Delivered
11066,30-10-2024,461,33,Pending
11067,09-11-2024,350,24,Pending
11068,04-10-2023,95,9,Cancelled
11069,01-01-2024,246,12,Pending
11070,17-03-2024,686,29,Cancelled
11071,07-12-2023,670,31,Pending
11072,25-03-2024,212,1,Cancelled
11073,23-10-2024,505,38,Pending
11074,18-06-2023,284,51,Delivered
11075,28-09-2023,407,17,Pending
11076,19-04-2024,817,51,Delivered
11077,06-10-2024,451,7,Pending
11078,11-11-2024,228,38,Pending
11079,04-12-2022,250,24,Cancelled
11080,19-11-2022,276,16,Cancelled
11081,25-08-2024,156,42,Delivered
11082,02-10-2024,511,18,Cancelled
11083,28-03-2023,740,26,Delivered
11084,12-11-2023,533,19,Pending
11085,18-10-2024,496,12,Cancelled
11086,13-01-2023,455,34,Delivered
11087,15-02-2023,323,27,Pending
11088,24-12-2022,283,50,Delivered
11089,16-03-2024,652,43,Pending
11090,16-06-2024,301,31,Delivered
11091,13-03-2023,854,48,Cancelled
11092,07-05-2024,673,42,Pending
11093,07-04-2023,645,23,Delivered
11094,03-07-2023,633,33,Delivered
11095,25-11-2023,380,54,Delivered
11096,31-05-2023,11,43,Pending
11097,29-08-2024,886,32,Delivered
11098,05-11-2024,506,23,Pending
11099,30-08-2023,598,52,Pending
11100,06-04-2023,557,7,Cancelled
11101,06-09-2024,182,17,Cancelled
11102,25-10-2023,849,8,Delivered
11103,22-07-2024,525,15,Delivered
11104,12-11-2024,306,1,Pending
11105,20-07-2024,403,45,Cancelled
11106,10-05-2023,346,42,Pending
11107,03-11-2023,673,21,Cancelled
11108,23-04-2023,609,20,Cancelled
11109,14-09-2024,277,35,Delivered
11110,04-07-2023,415,31,Delivered
11111,18-04-2023,598,20,Delivered
11112,07-03-2024,567,37,Pending
11113,29-06-2024,234,46,Pending
11114,14-02-2024,711,49,Cancelled
11115,19-09-2023,115,40,Pending
11116,06-10-2024,153,10,Delivered
11117,30-08-2024,132,44,Delivered
11118,19-05-2024,346,30,Delivered
11119,05-06-2024,83,8,Cancelled
11120,19-11-2022,851,38,Cancelled
11121,06-08-2024,896,13,Pending
11122,24-04-2024,100,36,Pending
11123,12-07-2024,884,45,Pending
11124,18-09-2024,541,10,Pending
11125,07-08-2024,832,40,Cancelled
11126,08-10-2024,359,5,Delivered
11127,16-06-2024,303,29,Delivered
11128,12-05-2023,745,5,Delivered
11129,12-04-2023,826,11,Pending
11130,18-08-2023,388,4,Delivered
11131,01-06-2024,781,45,Delivered
11132,24-08-2023,699,40,Pending
11133,29-05-2024,651,36,Delivered
11134,25-12-2023,886,18,Delivered
11135,25-01-2024,308,54,Delivered
11136,20-12-2022,732,38,Pending
11137,14-11-2024,160,3,Pending
11138,10-10-2024,448,49,Cancelled
11139,08-08-2024,656,3,Pending
11140,06-03-2024,213,30,Pending
11141,27-02-2024,92,10,Delivered
11142,17-02-2024,352,4,Pending
11143,08-08-2024,394,31,Delivered
11144,27-01-2024,557,36,Pending
11145,30-03-2024,25,52,Pending
11146,10-08-2023,192,20,Cancelled
11147,28-05-2024,854,16,Cancelled
11148,04-05-2024,376,22,Pending
11149,16-03-2023,837,31,Cancelled
11150,21-06-2024,493,39,Pending
11151,07-09-2023,608,18,Delivered
11152,24-06-2023,838,43,Delivered
11153,07-03-2024,703,54,Pending
11154,07-03-2024,420,51,Cancelled
11155,14-05-2024,698,50,Cancelled
11156,27-07-2023,807,34,Cancelled
11157,01-03-2023,809,26,Cancelled
11158,07-08-2024,28,10,Delivered
11159,30-03-2024,888,22,Cancelled
11160,30-08-2024,637,15,Cancelled
11161,19-03-2024,410,13,Cancelled
11162,08-08-2023,823,2,Delivered
11163,16-02-2024,318,29,Cancelled
11164,02-11-2023,759,25,Delivered
11165,09-07-2023,433,18,Cancelled
11166,20-04-2024,23,15,Cancelled
11167,23-02-2023,208,48,Pending
11168,18-12-2022,418,38,Delivered
11169,15-08-2024,483,25,Cancelled
11170,16-02-2024,376,1,Cancelled
11171,16-10-2023,310,44,Pending
11172,27-06-2023,680,31,Cancelled
11173,15-12-2023,848,5,Pending
11174,03-07-2023,91,28,Cancelled
11175,26-10-2024,38,43,Cancelled
11176,01-07-2024,289,22,Cancelled
11177,29-01-2024,400,7,Pending
11178,24-02-2023,362,11,Pending
11179,16-01-2024,458,6,Pending
11180,16-01-2024,485,28,Delivered
11181,02-04-2024,13,41,Pending
11182,25-04-2024,121,8,Delivered
11183,19-12-2023,622,4,Pending
11184,04-08-2023,814,27,Pending
11185,05-05-2024,719,32,Delivered
11186,26-09-2024,736,5,Pending
11187,17-03-2023,547,15,Delivered
11188,18-02-2024,635,36,Cancelled
11189,20-02-2023,327,13,Delivered
11190,16-10-2023,135,40,Pending
11191,18-09-2024,826,37,Pending
11192,27-01-2024,379,4,Cancelled
11193,12-03-2023,8,53,Pending
11194,23-08-2023,775,36,Delivered
11195,02-02-2023,536,5,Delivered
11196,16-04-2024,450,8,Delivered
11197,16-08-2023,746,5,Pending
11198,11-07-2023,767,17,Cancelled
11199,23-11-2023,783,26,Pending
11200,10-04-2023,482,50,Delivered
11201,14-06-2024,598,50,Cancelled
11202,15-03-2024,405,11,Cancelled
11203,14-09-2023,824,24,Delivered
11204,06-05-2023,435,10,Cancelled
11205,17-06-2024,808,11,Pending
11206,20-12-2022,528,38,Cancelled
11207,08-08-2024,5,47,Pending
11208,23-05-2024,853,39,Cancelled
11209,10-05-2023,712,48,Delivered
11210,15-05-2024,833,8,Pending
11211,01-07-2023,106,13,Pending
11212,26-10-2024,695,50,Delivered
11213,03-07-2023,531,27,Pending
11214,14-07-2024,694,44,Cancelled
11215,16-03-2024,72,8,Cancelled
11216,11-08-2024,314,23,Pending
11217,28-10-2023,788,31,Pending
11218,27-08-2023,393,21,Delivered
11219,25-04-2024,11,32,Delivered
11220,02-01-2023,411,17,Pending
11221,15-08-2024,829,1,Pending
11222,11-03-2024,82,6,Cancelled
11223,01-08-2023,645,13,Delivered
11224,07-09-2023,425,18,Delivered
11225,08-01-2023,503,12,Cancelled
11226,01-06-2024,38,33,Delivered
11227,30-06-2024,400,44,Pending
11228,09-07-2024,708,2,Cancelled
11229,29-03-2024,692,5,Cancelled
11230,05-01-2023,313,19,Cancelled
11231,23-04-2023,479,33,Pending
11232,23-01-2024,823,44,Delivered
11233,10-08-2023,886,15,Cancelled
11234,04-04-2024,702,42,Pending
11235,11-09-2024,311,11,Cancelled
11236,16-10-2024,766,51,Delivered
11237,21-11-2023,173,19,Cancelled
11238,05-06-2024,763,36,Cancelled
11239,06-07-2024,833,17,Pending
11240,06-09-2023,474,18,Pending
11241,29-11-2022,768,10,Delivered
11242,03-01-2023,757,15,Delivered
11243,10-09-2024,559,12,Delivered
11244,28-10-2023,524,13,Cancelled
11245,15-02-2023,521,48,Delivered
11246,15-01-2023,49,37,Pending
11247,09-01-2024,32,12,Cancelled
11248,22-07-2024,507,16,Delivered
11249,05-11-2024,857,25,Pending
11250,04-07-2024,546,49,Delivered
11251,22-09-2023,573,24,Cancelled
11252,01-08-2024,374,25,Cancelled
11253,28-07-2023,337,25,Cancelled
11254,09-08-2024,345,29,Cancelled
11255,28-09-2023,199,50,Pending
11256,28-02-2024,663,38,Pending
11257,03-04-2023,652,8,Delivered
11258,31-07-2023,858,40,Cancelled
11259,06-09-2024,239,41,Delivered
11260,03-06-2023,662,7,Delivered
11261,13-05-2023,611,27,Pending
11262,02-03-2023,689,7,Pending
11263,24-02-2024,170,34,Pending
11264,16-03-2024,272,49,Cancelled
11265,07-05-2023,615,40,Pending
11266,29-06-2023,245,50,Cancelled
11267,27-02-2024,190,2,Cancelled
11268,23-01-2024,691,3,Cancelled
11269,23-03-2024,402,9,Cancelled
